app_id,title,rank,month,year,hours_watched,hours_streamed,peak_viewers,peak_channels,streamers,average_viewers,average_channels
377160,Fallout 4,59,3,2016,799692,150412,17665,713,30193,1076,202
377160,Fallout 4,55,4,2016,714409,130886,6613,358,23518,993,182
377160,Fallout 4,37,5,2016,1500184,177926,35686,791,32030,2019,239
377160,Fallout 4,49,6,2016,841348,159267,6759,514,31168,1170,221
377160,Fallout 4,48,7,2016,875102,121460,144758,365,23839,1177,163
377160,Fallout 4,43,8,2016,976283,124087,16931,574,22410,1313,167
377160,Fallout 4,47,9,2016,741296,114858,10599,416,21007,1031,159
377160,Fallout 4,86,10,2016,348195,79092,4027,203,14616,468,106
377160,Fallout 4,104,11,2016,340782,77859,3233,231,13705,473,108
377160,Fallout 4,117,12,2016,328932,70952,3723,189,3342,442,95
377160,Fallout 4,48,1,2017,1459694,81507,11484,205,14491,1964,109
377160,Fallout 4,81,2,2017,589093,69704,15224,205,11795,877,103
377160,Fallout 4,84,3,2017,434248,60741,6645,163,8070,584,81
377160,Fallout 4,105,4,2017,335613,53783,4196,137,7433,466,74
377160,Fallout 4,119,5,2017,301822,63442,2316,191,12755,406,85
377160,Fallout 4,99,6,2017,403627,68972,3318,178,12719,561,95
377160,Fallout 4,128,7,2017,373886,73803,4281,177,12221,503,99
377160,Fallout 4,108,8,2017,428318,65534,4537,157,10930,576,88
377160,Fallout 4,101,9,2017,417758,57354,5503,166,9057,581,79
377160,Fallout 4,129,10,2017,296219,56123,5387,159,9441,398,75
377160,Fallout 4,94,11,2017,535851,55272,8178,145,8988,745,76
377160,Fallout 4,73,12,2017,762395,65720,8983,184,10417,1026,88
377160,Fallout 4,124,1,2018,383478,70626,3275,166,10769,516,95
377160,Fallout 4,142,2,2018,265230,62921,1982,193,9700,395,93
377160,Fallout 4,151,3,2018,267873,60154,1283,147,9232,360,80
377160,Fallout 4,124,4,2018,398186,52458,9570,132,8265,553,72
377160,Fallout 4,101,5,2018,595035,60176,10217,202,9981,800,80
377160,Fallout 4,85,6,2018,819895,122025,5939,290,20479,1140,169
377160,Fallout 4,89,7,2018,839104,101963,20372,262,14997,1129,137
377160,Fallout 4,107,8,2018,595807,78709,8142,180,12141,801,105
377160,Fallout 4,134,9,2018,422057,67130,5828,182,10014,587,93
377160,Fallout 4,64,10,2018,1320441,84908,15830,219,12683,1777,114
377160,Fallout 4,99,11,2018,774324,65860,10043,199,10849,1076,91
377160,Fallout 4,122,12,2018,534231,40091,6691,136,7190,719,53
377160,Fallout 4,200,7,2019,265378,38531,6331,106,5571,357,51
377160,Fallout 4,175,8,2019,308385,42317,2545,105,5482,415,56
377160,Fallout 4,109,5,2020,1292261,57019,19332,132,5134,1739,76
377160,Fallout 4,153,1,2022,1040767,69843,25859,160,11479,1400,94
377160,Fallout 4,165,6,2022,869650,64091,11346,160,10695,1209,89
377160,Fallout 4,178,7,2022,727016,74559,10776,193,11620,978,100
377160,Fallout 4,132,9,2022,1278737,62496,20156,174,9680,1778,86
377160,Fallout 4,193,6,2023,538876,67316,10519,167,10858,749,93
1151340,Fallout 76,66,10,2018,1300096,26226,138444,3801,7162,1749,35
1151340,Fallout 76,16,11,2018,13543717,546654,209140,5476,59684,18836,760
1151340,Fallout 76,57,12,2018,1874080,182239,16008,800,23031,2522,245
1151340,Fallout 76,139,1,2019,528840,82347,3942,245,10472,711,110
1151340,Fallout 76,193,2,2019,232304,36450,2912,117,4624,346,54
1151340,Fallout 76,191,3,2019,281747,44243,5511,131,5525,379,59
1151340,Fallout 76,48,6,2019,2311753,85404,47755,459,13962,3215,118
1151340,Fallout 76,166,7,2019,336104,40439,5495,107,4769,452,54
1151340,Fallout 76,191,8,2019,282406,33812,2708,98,3963,380,45
1151340,Fallout 76,167,3,2020,503895,29513,10378,84,2972,678,39
1151340,Fallout 76,48,4,2020,3501875,145699,37793,900,11277,4870,202
1151340,Fallout 76,68,5,2020,2369923,149568,22899,499,10289,3189,201
1151340,Fallout 76,186,6,2020,548408,63570,4062,229,4604,762,88
1151340,Fallout 76,174,7,2020,674953,97564,17475,251,7275,908,131
1151340,Fallout 76,165,9,2020,686494,66485,23171,189,4944,954,92
1151340,Fallout 76,193,11,2020,586992,73962,17644,262,5948,816,102
1151340,Fallout 76,199,12,2020,515422,79420,3226,201,6147,693,106
22380,Fallout: New Vegas,110,9,2016,220092,4993,14958,21,1046,306,6
22380,Fallout: New Vegas,145,1,2017,308800,6609,182517,24,1349,415,8
22380,Fallout: New Vegas,112,2,2017,299256,6696,8355,25,1201,445,9
22380,Fallout: New Vegas,192,9,2017,170080,10910,5667,34,1693,236,15
22380,Fallout: New Vegas,148,4,2018,325025,11550,20236,38,1863,452,16
22380,Fallout: New Vegas,146,5,2018,350518,13251,18401,51,2560,471,17
22380,Fallout: New Vegas,190,6,2018,275724,25177,4248,76,4643,383,35
22380,Fallout: New Vegas,106,7,2018,669459,22936,12744,69,3610,901,30
22380,Fallout: New Vegas,191,6,2019,324714,12213,13965,39,2049,451,16
22380,Fallout: New Vegas,134,7,2019,445996,13296,20917,44,2228,600,17
22380,Fallout: New Vegas,193,11,2019,250679,11413,5394,33,1932,348,15
673950,Farm Together,166,2,2018,206044,783,37932,20,187,307,1
673950,Farm Together,167,3,2018,239949,5592,29903,25,1099,322,7
678900,Farmer's Dynasty,195,1,2018,234041,1366,24478,9,179,314,1
313160,Farming Simulator 15,132,1,2016,266197,28583,5336,92,3566,358,38
313160,Farming Simulator 15,123,2,2016,190807,25378,2119,87,3183,274,36
313160,Farming Simulator 15,122,3,2016,204663,27930,3464,97,3221,275,37
313160,Farming Simulator 15,118,4,2016,209190,28703,2073,99,3209,290,39
313160,Farming Simulator 15,96,5,2016,255404,28180,3268,104,3326,343,37
313160,Farming Simulator 15,113,6,2016,195806,25365,1737,94,2893,272,35
313160,Farming Simulator 15,164,7,2016,194894,27203,1663,90,3225,262,36
313160,Farming Simulator 15,126,8,2016,218582,26224,1934,87,3108,294,35
313160,Farming Simulator 15,116,9,2016,196762,23740,1932,94,2841,273,33
313160,Farming Simulator 15,159,10,2016,172814,18847,2224,79,2634,232,25
447020,Farming Simulator 17,50,10,2016,832912,37534,37242,512,4782,1121,50
447020,Farming Simulator 17,45,11,2016,1096137,76993,6843,300,6891,1524,107
447020,Farming Simulator 17,95,12,2016,437588,46103,3326,176,1700,588,62
447020,Farming Simulator 17,122,1,2017,366994,37223,3952,120,4770,493,50
447020,Farming Simulator 17,105,2,2017,363137,33598,4673,123,3650,541,50
447020,Farming Simulator 17,107,3,2017,308276,31293,2846,109,2789,414,42
447020,Farming Simulator 17,133,4,2017,236343,28991,1568,103,2606,328,40
447020,Farming Simulator 17,138,5,2017,234841,30392,1746,106,3468,316,40
447020,Farming Simulator 17,149,6,2017,192954,26073,1685,91,3113,268,36
447020,Farming Simulator 17,181,7,2017,245366,31665,6345,104,3474,330,42
447020,Farming Simulator 17,170,8,2017,199205,29530,7290,95,3154,268,39
447020,Farming Simulator 17,152,9,2017,229220,30335,1552,103,2987,318,42
447020,Farming Simulator 17,138,10,2017,274659,33551,1991,107,3121,369,45
447020,Farming Simulator 17,122,11,2017,343634,33576,39146,107,3367,477,46
447020,Farming Simulator 17,171,12,2017,203577,30361,2289,97,3249,273,40
447020,Farming Simulator 17,174,2,2018,190478,27861,1120,104,2931,283,41
447020,Farming Simulator 17,188,3,2018,219767,32113,2328,112,3256,295,43
447020,Farming Simulator 17,130,8,2018,420805,30922,140946,105,3447,566,41
447020,Farming Simulator 17,200,9,2018,219264,30088,3487,122,3353,304,41
787860,Farming Simulator 19,48,11,2018,2006839,68261,42848,783,7556,2791,94
787860,Farming Simulator 19,74,12,2018,1329210,83502,44919,383,8249,1788,112
787860,Farming Simulator 19,134,1,2019,571145,51809,5629,185,5372,768,69
787860,Farming Simulator 19,152,2,2019,381603,37528,6500,135,3961,568,55
787860,Farming Simulator 19,139,3,2019,463953,35656,11869,118,3863,624,47
787860,Farming Simulator 19,182,4,2019,309582,34473,6951,121,3850,430,47
787860,Farming Simulator 19,181,5,2019,341264,35240,4059,119,4010,459,47
787860,Farming Simulator 19,179,7,2019,300834,34833,5452,114,3698,404,46
787860,Farming Simulator 19,154,8,2019,381384,38765,4282,139,3944,513,52
787860,Farming Simulator 19,157,9,2019,357392,37382,5851,135,3721,497,51
787860,Farming Simulator 19,150,10,2019,403825,42959,5595,188,4054,543,57
787860,Farming Simulator 19,142,11,2019,402857,41080,5423,157,4407,560,57
787860,Farming Simulator 19,149,12,2019,425938,43683,31361,172,4636,573,58
787860,Farming Simulator 19,148,1,2020,551841,54062,5842,414,6681,742,72
787860,Farming Simulator 19,76,2,2020,1116890,104669,16503,557,13227,1607,150
787860,Farming Simulator 19,131,3,2020,726147,72793,7387,270,7167,977,97
787860,Farming Simulator 19,135,4,2020,781464,86557,11905,297,6640,1086,120
787860,Farming Simulator 19,140,5,2020,953265,139771,35200,529,14009,1282,188
787860,Farming Simulator 19,156,6,2020,662936,79343,16905,298,6478,922,110
787860,Farming Simulator 19,160,7,2020,738095,79750,8986,261,6249,993,107
787860,Farming Simulator 19,173,8,2020,648724,79391,14350,253,6157,873,106
787860,Farming Simulator 19,172,9,2020,636329,74393,8825,263,5693,885,103
787860,Farming Simulator 19,159,10,2020,767288,87543,10739,291,6660,1032,117
787860,Farming Simulator 19,122,11,2020,1143995,93076,21901,320,7309,1591,129
787860,Farming Simulator 19,116,12,2020,1307920,91228,35698,304,7371,1760,122
787860,Farming Simulator 19,107,1,2021,1466833,105204,18862,372,8484,1974,141
787860,Farming Simulator 19,141,2,2021,1018756,94302,22841,379,7917,1518,140
787860,Farming Simulator 19,176,3,2021,934091,95046,22755,340,7989,1257,127
787860,Farming Simulator 19,200,4,2021,771697,91602,11019,319,7942,1073,127
787860,Farming Simulator 19,176,5,2021,919250,88128,23985,301,7389,1237,118
787860,Farming Simulator 19,140,6,2021,1074652,69549,210885,232,6173,1494,96
787860,Farming Simulator 19,196,7,2021,734652,92123,8851,294,8291,988,123
787860,Farming Simulator 19,191,8,2021,771211,101111,4480,303,8693,1037,136
1248130,Farming Simulator 22,61,11,2021,3971111,110369,51853,1458,10257,5523,153
1248130,Farming Simulator 22,68,12,2021,3521857,199192,52545,791,13319,4740,268
1248130,Farming Simulator 22,98,1,2022,2095178,139030,24070,577,15080,2819,187
1248130,Farming Simulator 22,121,2,2022,1168248,88730,14796,320,10730,1741,132
1248130,Farming Simulator 22,145,3,2022,993349,81823,19568,281,9345,1336,110
1248130,Farming Simulator 22,137,4,2022,1157965,83957,8572,288,9877,1610,116
1248130,Farming Simulator 22,155,5,2022,970880,86656,8694,301,11359,1306,116
1248130,Farming Simulator 22,174,6,2022,766937,79927,7861,299,11328,1066,111
1248130,Farming Simulator 22,169,7,2022,794839,82877,10114,263,11363,1069,111
1248130,Farming Simulator 22,173,8,2022,844269,82991,4260,267,11015,1136,111
1248130,Farming Simulator 22,187,9,2022,742253,78672,5197,263,10173,1032,109
1248130,Farming Simulator 22,184,10,2022,799788,83623,4797,275,11002,1076,112
1248130,Farming Simulator 22,145,11,2022,900253,84016,8567,307,10992,1252,116
1248130,Farming Simulator 22,130,12,2022,1026945,83670,18795,296,11372,1382,112
1248130,Farming Simulator 22,142,1,2023,960068,90629,5443,297,12485,1292,121
1248130,Farming Simulator 22,171,2,2023,646244,79988,4701,300,11443,963,119
1248130,Farming Simulator 22,170,3,2023,771185,90799,5417,298,12235,1037,122
1248130,Farming Simulator 22,161,4,2023,893979,93396,10197,311,12469,1243,129
1248130,Farming Simulator 22,155,5,2023,898382,89558,7068,287,11645,1209,120
1248130,Farming Simulator 22,148,6,2023,769388,77431,8400,266,11456,1070,107
1248130,Farming Simulator 22,166,7,2023,837881,89131,20851,283,12833,1127,119
1248130,Farming Simulator 22,127,8,2023,1155970,93669,10007,293,13218,1555,126
1248130,Farming Simulator 22,169,9,2023,732047,80112,5387,261,10923,1018,111
1044720,Farthest Frontier,98,8,2022,2021464,26640,40888,199,3205,2720,35
882790,Fate Seeker,182,8,2018,246994,2238,10937,21,215,332,3
1436990,Feign,155,11,2021,940254,2356,51436,23,418,1307,3
383870,Firewatch,43,2,2016,1569072,28712,149305,700,8421,2257,41
953880,First Class Trouble,90,4,2021,2357336,17066,91515,105,3197,3278,23
953880,First Class Trouble,154,5,2021,1083735,12814,93675,77,2560,1458,17
1353270,Five Dates,191,11,2020,591292,2411,44089,36,984,822,3
319510,Five Nights at Freddy's,187,9,2020,579190,9694,108389,45,3651,805,13
747660,Five Nights at Freddy's: Security Breach,42,12,2021,6051686,146071,182578,991,25264,8144,196
747660,Five Nights at Freddy's: Security Breach,66,1,2022,3823552,133336,127392,523,41001,5146,179
747660,Five Nights at Freddy's: Security Breach,138,2,2022,972685,40247,86472,191,16211,1449,59
747660,Five Nights at Freddy's: Security Breach,117,7,2023,1284386,72022,59351,1132,23681,1728,96
747660,Five Nights at Freddy's: Security Breach,174,8,2023,787378,47635,67840,282,17277,1059,64
506610,Five Nights at Freddy's: Sister Location,145,10,2016,191520,4976,20375,100,1931,257,6
1160920,Food Truck Simulator,192,9,2022,706708,3630,139298,57,1421,982,5
1100600,Football Manager 2020,59,11,2019,1630788,22414,24476,93,1582,2268,31
1100600,Football Manager 2020,95,12,2019,796696,20999,22824,82,1485,1072,28
1100600,Football Manager 2020,104,1,2020,830545,19934,8596,74,1437,1117,26
1100600,Football Manager 2020,134,2,2020,578584,18241,11821,68,1404,832,26
1100600,Football Manager 2020,95,3,2020,1048300,28962,16549,118,2748,1410,38
1100600,Football Manager 2020,86,4,2020,1491443,36131,22571,127,2567,2074,50
1100600,Football Manager 2020,104,5,2020,1339023,38555,25275,136,2501,1802,51
1100600,Football Manager 2020,57,6,2020,2526816,32812,23262,129,2244,3514,45
1100600,Football Manager 2020,122,7,2020,1133493,34617,10316,145,2326,1525,46
1100600,Football Manager 2020,152,8,2020,785742,30728,14288,106,2258,1057,41
1100600,Football Manager 2020,130,9,2020,929656,34294,13942,131,3313,1292,47
1263850,Football Manager 2021,93,11,2020,1765883,33309,24785,333,2348,2456,46
1263850,Football Manager 2021,84,12,2020,2070512,40356,24131,146,2673,2786,54
1263850,Football Manager 2021,104,1,2021,1571728,40765,23864,141,2844,2115,54
1263850,Football Manager 2021,126,2,2021,1186072,35315,17779,146,2647,1767,52
1263850,Football Manager 2021,88,3,2021,2427671,41250,25122,147,3080,3267,55
1263850,Football Manager 2021,135,4,2021,1298725,37517,16353,143,2801,1806,52
1263850,Football Manager 2021,163,5,2021,996009,30969,41991,122,2246,1340,41
1263850,Football Manager 2021,168,6,2021,838878,26176,23150,114,2060,1166,36
1263850,Football Manager 2021,199,7,2021,696341,27205,4301,99,2010,937,36
1263850,Football Manager 2021,197,8,2021,744650,29340,7649,102,2016,1002,39
1569040,Football Manager 2022,122,11,2021,1446729,40622,14079,216,2779,2012,56
1569040,Football Manager 2022,134,12,2021,1179637,32481,7468,143,2169,1587,43
1569040,Football Manager 2022,126,1,2022,1394252,34160,24691,128,3043,1876,45
1569040,Football Manager 2022,130,2,2022,1074162,26944,16444,113,2597,1600,40
1569040,Football Manager 2022,153,3,2022,903582,25268,16269,97,2270,1216,34
1569040,Football Manager 2022,155,4,2022,1025602,23816,18119,94,2286,1426,33
1569040,Football Manager 2022,107,5,2022,1600990,24375,24968,97,2219,2154,32
1569040,Football Manager 2022,82,6,2022,2234764,25455,25454,103,2386,3108,35
1569040,Football Manager 2022,194,7,2022,660839,25013,7971,100,2333,889,33
1904540,Football Manager 2023,92,11,2022,1729074,33117,27282,197,2947,2404,46
1904540,Football Manager 2023,98,12,2022,1479545,27955,34903,109,2422,1991,37
1904540,Football Manager 2023,83,1,2023,1865542,31589,24313,120,2861,2510,42
1904540,Football Manager 2023,116,2,2023,1101582,27800,13711,130,3025,1641,41
1904540,Football Manager 2023,122,3,2023,1213069,30851,15475,119,3239,1632,41
1904540,Football Manager 2023,116,4,2023,1404497,27466,33644,111,2981,1953,38
1904540,Football Manager 2023,115,5,2023,1345084,28666,39582,121,2793,1810,38
1904540,Football Manager 2023,115,6,2023,1174016,28027,42945,115,3119,1632,38
1904540,Football Manager 2023,134,7,2023,1156240,30842,17315,124,3318,1556,41
1904540,Football Manager 2023,172,8,2023,799332,28342,18852,112,3037,1075,38
1904540,Football Manager 2023,193,9,2023,570102,23035,10759,104,2542,792,32
527230,For The King,165,7,2017,276740,3301,9922,23,471,372,4
527230,For The King,140,5,2018,377904,8806,23487,42,1509,508,11
527230,For The King,96,8,2020,1370626,8442,56517,68,1572,1844,11
527230,For The King,148,2,2021,984284,37744,15511,198,5982,1466,56
751780,Forager,62,4,2019,1476853,31510,40990,193,5046,2054,43
751780,Forager,148,5,2019,452316,19188,17609,97,3728,608,25
1680880,Forspoken,61,1,2023,3353577,79927,103188,1355,12135,4513,107
410900,Forts,83,5,2017,578956,1288,55081,12,335,779,1
410900,Forts,107,6,2017,329893,1179,42895,13,298,458,1
1293830,Forza Horizon 4,67,9,2018,923392,25461,36376,468,6885,1284,35
1293830,Forza Horizon 4,55,10,2018,1498025,121340,20354,654,23973,2016,163
1293830,Forza Horizon 4,187,11,2018,247375,35678,5835,128,9170,344,49
1293830,Forza Horizon 4,199,1,2019,324687,44040,27536,137,11048,436,59
1293830,Forza Horizon 4,200,4,2019,259660,31901,9391,106,8243,361,44
1293830,Forza Horizon 4,155,6,2019,424631,40614,25576,392,10481,590,56
1293830,Forza Horizon 4,128,12,2019,569372,35690,24416,161,9757,766,48
1293830,Forza Horizon 4,193,3,2020,410303,38751,20946,149,8906,552,52
1293830,Forza Horizon 4,178,4,2020,547869,56424,18451,189,9101,761,78
1293830,Forza Horizon 4,157,5,2020,774026,64369,40152,186,10086,1041,86
1293830,Forza Horizon 4,200,11,2020,539775,79944,25448,232,12391,750,111
1293830,Forza Horizon 4,195,12,2020,542922,88397,6592,241,14010,730,118
1293830,Forza Horizon 4,199,1,2021,565573,104530,28294,300,16710,761,140
1293830,Forza Horizon 4,189,2,2021,649739,93975,17861,281,15359,968,140
1293830,Forza Horizon 4,168,3,2021,1020514,109747,32832,350,17902,1373,147
1293830,Forza Horizon 4,144,4,2021,1243281,105621,32793,313,17417,1729,146
1293830,Forza Horizon 4,189,5,2021,848076,89976,27233,276,14569,1141,121
1293830,Forza Horizon 4,151,6,2021,932089,93013,26479,256,15741,1296,129
1293830,Forza Horizon 4,186,7,2021,782995,95859,11728,283,16056,1053,129
1551360,Forza Horizon 5,32,11,2021,10862769,558153,95582,3840,78257,15108,776
1551360,Forza Horizon 5,101,12,2021,1868129,172689,27791,686,27939,2514,232
1551360,Forza Horizon 5,151,1,2022,1060524,118417,9445,364,36464,1427,159
1551360,Forza Horizon 5,175,2,2022,694176,76090,20358,279,25363,1034,113
1551360,Forza Horizon 5,168,7,2022,803814,102588,30410,870,31749,1081,138
690830,Foundation,165,2,2019,312266,7596,29078,40,1256,465,11
505460,Foxhole,133,8,2017,305872,12534,21386,55,1573,411,16
505460,Foxhole,196,3,2021,795755,14808,23387,71,1089,1071,19
505460,Foxhole,168,9,2021,878250,8115,29538,54,674,1221,11
505460,Foxhole,86,10,2021,2221916,14458,19281,45,862,2990,19
505460,Foxhole,123,10,2022,1318521,19902,38679,88,1430,1774,26
248310,Freedom Planet,193,7,2017,224282,358,179353,16,101,301,0
438740,Friday the 13th: The Game,21,12,2016,4269539,20141,111155,308,0,5746,27
438740,Friday the 13th: The Game,11,5,2017,7074349,111312,125328,1499,22386,9521,149
438740,Friday the 13th: The Game,11,6,2017,8015246,294789,48556,1110,51344,11147,409
438740,Friday the 13th: The Game,38,7,2017,1856527,147744,18432,490,30031,2498,198
438740,Friday the 13th: The Game,65,8,2017,854188,84061,7635,269,17399,1149,113
438740,Friday the 13th: The Game,80,9,2017,577934,46737,8173,204,9861,803,65
438740,Friday the 13th: The Game,87,10,2017,552476,48663,18959,676,11259,743,65
438740,Friday the 13th: The Game,141,11,2017,275728,30037,8372,208,6842,383,41
438740,Friday the 13th: The Game,166,12,2017,219983,29451,2320,116,6312,296,39
438740,Friday the 13th: The Game,197,1,2018,232488,32054,15096,153,6680,312,43
438740,Friday the 13th: The Game,175,2,2018,190449,28655,3073,117,5603,283,42
438740,Friday the 13th: The Game,152,3,2018,265463,24388,11900,87,5132,357,32
438740,Friday the 13th: The Game,139,4,2018,352687,28718,51236,406,6396,490,39
438740,Friday the 13th: The Game,169,5,2018,257853,30418,7656,189,6579,347,40
